order_id,customer_id,amount
3,C1004,7039
1,C0886,6065
2,C1764,8230
3,C3691,4497
1,C0833,5857
2,C2903,3747
3,C2302,8872
1,C0695,3270
2,C2501,3574
3,C4911,6779
1,C0580,4631
2,C2909,2166
3,C1465,8852
1,C1826,4978
2,C0626,7262
3,C2160,9346
1,C4536,7082
2,C3675,3514
3,C4642,7237
1,C0841,2301
2,C2108,8127
3,C4358,5960
1,C0206,3295
2,C2179,8561
3,C3026,5279
1,C0619,9037
2,C2105,3299
3,C1630,3856
1,C0512,3877
2,C3033,4157
3,C3588,6922
1,C2816,9743
2,C2234,8669
3,C1500,5031
1,C4760,9726
2,C4498,6354
3,C4784,706
1,C1542,2746
2,C2003,2860
3,C1947,174
1,C3878,6773
2,C1244,497
3,C1989,9336
1,C1823,7330
2,C3418,5186
3,C4354,8967
1,C3472,2327
2,C1036,2549
3,C3072,3516
1,C1947,9665
2,C1636,2159
3,C3845,3487
1,C3871,8359
2,C1162,1386
3,C2990,4022
1,C4597,83
2,C3864,9241
3,C2906,1617
1,C0995,9093
2,C1973,9217
3,C2098,9816
1,C0941,8785
2,C0817,6677
3,C3113,8786
1,C3312,4672
2,C0390,8285
3,C3724,2017
1,C1308,4259
2,C1262,6493
3,C1858,4451
1,C3239,5422
2,C0927,3271
3,C0903,6614
1,C2563,6613
2,C0616,332
3,C0350,1488
1,C2840,1260
2,C2700,5532
3,C3988,5535
1,C1023,8937
2,C0726,8785
3,C1278,6856
1,C4887,1497
2,C0350,8697
3,C1339,7900
1,C1141,2071
2,C3748,6494
3,C3091,348
1,C4297,1024
2,C3742,2405
3,C1067,6464
1,C3210,7556
2,C1404,5390
3,C2334,1419
1,C4995,6875
2,C2450,846
3,C1001,5569
1,C0154,1732
2,C1905,1844
3,C1280,1064
1,C4981,4298
2,C4559,6391
3,C0315,1063
1,C2987,727
2,C3234,8573
3,C4816,9162
1,C1307,4047
2,C2516,8239
3,C0733,7290
1,C3397,7504
2,C2803,3055
3,C3460,6053
1,C0177,7407
2,C1251,2577
3,C2174,1262
1,C2587,6265
2,C0109,4974
3,C1037,3382
1,C2966,561
2,C2491,4280
3,C0223,3518
1,C2451,6286
2,C0810,8221
3,C1994,2042
1,C4016,8135
2,C1164,7708
3,C1808,8099
1,C2615,2828
2,C1594,7301
3,C4436,3182
1,C4176,4165
2,C2485,9194
3,C1917,940
1,C4070,7981
2,C1339,2733
3,C2057,8238
1,C3950,2022
2,C3881,7705
3,C4883,1976
1,C0593,120
2,C2482,5301
3,C4200,1023
1,C0628,7575
2,C1272,5415
3,C0515,3426
1,C4532,656
2,C4816,7620
3,C1090,5838
1,C1121,9065
2,C2335,4565
3,C0142,1757
1,C4649,9132
2,C3580,4943
3,C4204,8866
1,C1735,5956
2,C4420,269
3,C0569,3176
1,C0519,3353
2,C4677,2561
3,C4934,3643
1,C2704,5612
2,C0628,4909
3,C2516,7168
1,C0445,6654
2,C2656,4523
3,C0129,2353
1,C3706,1959
2,C4218,4911
3,C4901,2374
1,C4812,6226
2,C2788,4775
3,C2213,6556
1,C0873,1283
2,C0425,8616
3,C3151,5952
1,C0452,6647
2,C1890,3818
3,C3033,2317
1,C1293,8710
2,C4305,4688
3,C0685,5584
1,C0337,2452
2,C4168,300
3,C2676,416
1,C2239,6727
2,C3406,2162
3,C0626,630
1,C2366,7151
2,C4467,7438
3,C3908,1694
1,C4639,5303
2,C3664,2247
3,C2462,2119
1,C3994,7487
2,C2425,1777
3,C2044,6114
1,C4815,3138
2,C0716,3265
3,C1911,7632
1,C1119,8114
2,C0258,5844
3,C2143,4009
1,C4114,1930
2,C1971,5025
3,C3441,2359
1,C0286,5233
2,C1798,6943
3,C4207,7076
1,C2659,9138
2,C2876,3276
3,C3410,6759
1,C1329,6658
2,C4135,7064
3,C2534,1699
1,C2416,724
2,C0210,4419
3,C2152,4765
1,C2770,7494
2,C0068,5295
3,C1802,9871
1,C3176,583
2,C1730,4580
3,C0626,2744
1,C1134,7975
2,C2374,3848
3,C1071,5529
1,C3706,8489
2,C0141,4134
3,C4274,1519
1,C0193,3051
2,C2498,2760
3,C0720,7147
1,C0856,8818
2,C0046,7437
3,C1928,5246
1,C3338,9156
2,C0217,6356
3,C0897,8472
1,C3453,5842
2,C3569,2149
3,C2840,9453
1,C2361,4745
2,C1145,7871
3,C2053,6748
1,C0617,4088
2,C0692,4720
3,C2750,7580
1,C0504,9732
2,C3023,5509
3,C3001,5474
1,C3171,2952
2,C0383,4411
3,C4677,877
1,C4383,4812
2,C2853,4977
3,C4010,4578
1,C3322,5388
2,C4919,5747
3,C1250,5846
1,C2826,2395
2,C0204,9637
3,C3060,8245
1,C1023,2498
2,C0793,9550
3,C0096,7807
1,C3022,9285
2,C2251,6000
3,C0516,4748
1,C2664,1852
2,C0390,2815
3,C1814,7665
1,C3780,9352
2,C1448,3904
3,C0091,9188
1,C2603,6752
2,C3452,4873
3,C2680,440
1,C2294,3220
2,C2063,2757
3,C2701,2244
1,C4795,9598
2,C0434,2681
3,C0148,7548
1,C0234,8356
2,C3332,1151
3,C0160,1691
1,C1735,7554
2,C2121,630
3,C2101,8170
1,C2270,9258
2,C0832,651
3,C0963,5105
1,C2065,405
2,C1282,6257
3,C4214,7040
1,C3908,6160
2,C4631,2756
3,C3151,5465
1,C3525,4374
2,C3494,2270
3,C3848,5825
1,C4499,7546
2,C2204,826
3,C1080,8203
1,C4623,3621
2,C1829,5059
3,C0174,1615
1,C4807,3966
2,C4875,6915
3,C0747,6681
1,C3575,4101
2,C3769,5813
3,C3720,5074
1,C2356,5033
2,C1038,2157
3,C4324,5864
1,C0666,4868
2,C3943,7371
3,C0539,6421
1,C2037,5958
2,C2559,2614
3,C0410,8913
1,C1318,6607
2,C4606,6268
3,C4374,9674
1,C1396,3491
2,C1689,143
3,C2829,3222
1,C0536,9376
2,C4363,5501
3,C4396,4505
1,C0357,1257
2,C1010,5557
3,C1335,350
1,C1899,6357
2,C1348,1945
3,C4277,3567
1,C0241,3173
2,C2431,230
3,C1955,3766
1,C2443,7329
2,C0347,3378
3,C4031,9622
1,C4196,1765
2,C2574,4643
3,C1900,6185
1,C1717,2596
2,C2673,2106
3,C1612,8944
1,C2809,1449
2,C0488,7413
3,C0393,7962
1,C3302,4058
2,C1404,5948
3,C3690,9267
1,C4185,6824
2,C4202,4932
3,C2163,3098
1,C3912,3982
2,C4818,7279
3,C4794,1072
1,C1184,4488
2,C4693,7884
3,C1518,5690
1,C4542,9831
2,C3087,9531
3,C2057,5211
1,C1076,4169
2,C1487,2671
3,C3431,4010
1,C4569,5770
2,C0286,9527
3,C2173,1897
1,C1993,8070
2,C0291,5825
3,C0505,3624
1,C2528,9129
2,C3884,5075
3,C3100,1824
1,C2032,9537
2,C2731,4952
3,C0877,8278
1,C2990,3791
2,C1168,1668
3,C1258,8057
1,C1889,2214
2,C3247,7065
3,C0410,1398
1,C0690,370
2,C4300,3231
3,C0883,6841
1,C0862,6763
2,C4040,2393
3,C4455,8376
1,C4588,4660
2,C3383,4161
3,C1533,2047
1,C4940,5130
2,C0282,3481
3,C2468,5178
1,C1671,1995
2,C1386,3231
3,C2769,9
1,C3445,9636
2,C3457,4253
3,C0010,1938
1,C4977,1837
2,C4083,1719
3,C2652,7873
1,C0267,4162
2,C0535,6460
3,C0999,7113
1,C2800,3586
2,C2237,3117
3,C1651,1512
1,C0875,4231
2,C1795,2121
3,C0368,8595
1,C4387,506
2,C4382,4149
3,C0982,2239
1,C1281,6662
2,C3353,7952
3,C2285,658
1,C2848,7814
2,C1228,1096
3,C1698,2061
1,C3167,9917
2,C3500,5783
3,C0327,1837
1,C4617,525
2,C3519,6305
3,C3473,6677
1,C2532,4482
2,C0610,5037
3,C3959,9421
1,C0338,7681
2,C3962,2858
3,C1880,6044
1,C2665,759
2,C1613,1121
3,C2439,5442
1,C3460,4503
2,C4554,3185
3,C1891,6956
1,C0082,5520
2,C1861,7416
3,C2199,6749
1,C0706,6389
2,C4093,1934
3,C2457,3957
1,C4144,5219
2,C2491,1311
3,C1825,4934
1,C2028,1175
2,C4343,9268
3,C0329,4665
1,C2238,7946
2,C1956,9892
3,C2308,1018
1,C4234,9613
2,C0472,9800
3,C3167,6532
1,C3742,6120
2,C2051,1387
3,C4404,8822
1,C2430,7470
2,C0575,5957
3,C3977,9987
1,C2629,3745
2,C4342,7927
3,C1993,9245
1,C2538,8838
2,C0046,4759
3,C0039,2772
1,C1979,6598
2,C4480,458
3,C4680,770
1,C4755,8585
2,C0245,8887
3,C2686,9123
1,C2399,9137
2,C1599,11
3,C2140,1863
1,C4352,8346
2,C1858,9805
3,C1486,642
1,C3058,1729
2,C4589,4985
3,C3053,6121
1,C4251,605
2,C1750,1856
3,C3162,4111
1,C3303,4143
2,C1268,7113
3,C4508,7549
1,C3898,5329
2,C2053,7638
3,C1397,6744
1,C0493,6133
2,C1603,5813
3,C0275,3366
1,C1090,3098
2,C1155,8196
3,C0418,5074
1,C3787,8753
2,C3053,452
3,C2652,4702
1,C0612,2407
2,C1099,440
3,C4190,2784
1,C3233,9839
2,C2036,4023
3,C4881,9125
1,C0394,6781
2,C1880,716
3,C4197,1175
1,C0053,6398
2,C2745,7511
3,C1325,2445
1,C4686,964
2,C0252,7802
3,C2839,4010
1,C3062,9435
2,C2317,2272
3,C1124,7056
1,C1966,668
2,C2908,1204
3,C2816,673
1,C4178,3519
2,C2419,7342
3,C0458,854
1,C1994,1205
2,C4955,5486
3,C2147,7092
1,C2789,4142
2,C3490,7588
3,C4587,3498
1,C4515,1146
2,C0292,2275
3,C1391,287
1,C4570,98
2,C4907,1140
3,C4998,1069
1,C0603,6987
2,C0804,421
3,C4196,5697
1,C4592,7314
2,C0537,2669
3,C2889,7043
1,C2572,4143
2,C3192,4757
3,C3122,1946
1,C4147,7491
2,C2004,3907
3,C1798,5016
1,C1176,4044
2,C3476,4036
3,C3265,3277
1,C4215,8306
2,C3379,9524
3,C4229,2939
1,C0052,9558
2,C0011,2856
3,C0254,3282
1,C1381,4729
2,C1093,52
3,C3657,7275
1,C2476,1613
2,C1920,7995
3,C1517,8312
1,C0507,2849
2,C0333,1524
3,C4054,5705
1,C4781,7829
2,C1642,6036
3,C3027,9343
1,C3063,2356
2,C2947,6250
3,C4875,5097
1,C3711,8656
2,C0386,3787
3,C2859,6417
1,C1038,7062
2,C2266,9331
3,C2039,5425
1,C4806,7437
2,C2015,3572
3,C3504,1953
1,C4343,4465
2,C2361,6849
3,C0874,98
1,C2053,9816
2,C4140,5696
3,C2406,6920
1,C1766,8787
2,C1400,8832
3,C0252,3457
1,C0888,8314
2,C1133,8145
3,C4977,622
1,C3086,2238
2,C0687,7313
3,C0074,1960
1,C2722,1145
2,C0602,6033
3,C4381,8264
1,C3840,2178
2,C0288,529
3,C2300,6209
1,C2505,8045
2,C2988,7854
3,C3740,675
1,C0645,2439
2,C3563,6535
3,C0589,1235
1,C0390,3919
2,C3038,9364
3,C2722,2541
1,C3276,4543
2,C1619,1802
3,C4975,9769
1,C1639,3335
2,C0026,2806
3,C3379,963
1,C3731,5009
2,C4583,3846
3,C4569,4033
1,C1010,9076
2,C3395,3480
3,C0970,8335
1,C2579,6235
2,C2423,2532
3,C3571,6069
1,C3909,1219
2,C0960,7823
3,C4261,7440
1,C0003,9071
2,C2937,555
3,C3413,4497
1,C2247,4209
2,C3283,6680
3,C0345,6090
1,C2298,139
2,C4078,7411
3,C3268,3010
1,C3204,5422
2,C1628,7316
3,C3947,2697
1,C4862,8612
2,C1517,258
3,C4804,7412
1,C2151,8793
2,C1737,9052
3,C4780,4847
1,C3799,8309
2,C4119,8602
3,C1448,8677
1,C4813,3337
2,C4149,9863
3,C1089,1494
1,C1419,8009
2,C2303,106
3,C1326,9216
1,C2132,6800
2,C2853,3440
3,C0303,4748
1,C1433,182
2,C1444,9111
3,C2689,1154
1,C0816,8063
2,C0813,3404
3,C0097,6606
1,C1232,9177
2,C4876,6730
3,C2128,3345
1,C1143,8273
2,C2428,8122
3,C1649,2368
1,C2708,8757
2,C4691,2283
3,C0335,3266
1,C0965,2192
2,C0878,9831
3,C1351,6752
1,C2041,5025
2,C4736,3575
3,C3409,3005
1,C2118,8081
2,C3926,1984
3,C4814,4701
1,C0548,166
2,C1842,196
3,C4717,7155
1,C4392,7227
2,C0514,8588
3,C3331,1491
1,C1746,3536
2,C3398,8216
3,C1534,6722
1,C1906,9073
2,C4755,4472
3,C0016,1736
1,C3212,9326
2,C0729,3391
3,C2534,5042
1,C1716,3111
2,C2408,4940
3,C0919,469
1,C4177,1372
2,C2038,1643
3,C0128,9806
1,C1481,4997
2,C1373,481
3,C3139,3220
1,C3528,1941
2,C1959,3138
3,C0736,7958
1,C2260,7399
2,C4524,3686
3,C2368,8020
1,C0503,6795
2,C0606,5640
3,C4596,5566
1,C2850,5707
2,C2260,2398
3,C1340,3024
1,C4985,996
2,C1471,4743
3,C1491,9246
1,C4763,5841
2,C4903,1552
3,C4638,1901
1,C1085,2291
2,C0411,8962
3,C2134,8854
1,C1362,1630
2,C1102,2995
3,C3069,5271
1,C4719,9720
2,C3886,1341
3,C1631,830
1,C3119,8051
2,C4711,5158
3,C1834,4836
1,C2734,1660
2,C1341,5401
3,C2282,888
1,C2626,436
2,C4495,9921
3,C2865,2735
1,C1103,5497
2,C3404,9730
3,C3383,5849
1,C4421,5956
2,C1852,5353
3,C1670,5531
1,C0965,7033
2,C3309,4688
3,C4146,7064
1,C3701,6878
2,C0217,8446
3,C2505,2455
1,C4506,9324
2,C3207,1666
3,C4069,7697
1,C2201,4293
2,C0889,994
3,C4604,5454
1,C0123,7594
2,C0625,2685
3,C1484,8239
1,C1958,1652
2,C2052,2798
3,C3697,8117
1,C2972,6029
2,C3142,5177
3,C3154,1742
1,C4162,8181
2,C4267,5589
3,C1873,9769
1,C1215,7932
2,C1055,3115
3,C2977,9526
1,C1713,1641
2,C0023,1733
3,C0937,6417
1,C0751,3456
2,C2804,6689
3,C0881,6428
1,C2124,4227
2,C0131,217
3,C2155,3586
1,C1764,8545
2,C1465,435
3,C2188,1900
1,C3232,2384
2,C0180,2065
3,C2416,696
1,C3781,1641
2,C1104,3318
3,C0252,476
1,C4524,6746
2,C2217,3260
3,C1373,9950
1,C4166,247
2,C4107,7781
3,C3227,3496
1,C0923,2885
2,C1186,1910
3,C4465,1898
1,C4559,5886
2,C1148,1973
3,C4620,4265
1,C3755,4110
2,C1761,2688
3,C1474,542
1,C3222,813
2,C4973,3902
3,C3167,7414
1,C3403,4787
2,C0414,9594
3,C2718,7135
1,C0903,4970
2,C2120,4450
3,C0974,1443
1,C2955,3252
2,C0257,158
3,C4146,4580
1,C0320,8112
2,C0158,6262
3,C4214,2066
1,C4053,1245
2,C4449,6237
3,C2049,2842
1,C4328,6685
2,C3581,5163
3,C0860,9407
1,C4461,2154
2,C0269,7952
3,C3707,4837
1,C1180,1535
2,C4304,8598
3,C3282,6273
1,C1927,1631
2,C1381,9978
3,C4415,590
1,C4502,5562
2,C3601,6934
3,C4510,1650
1,C3866,3235
2,C4187,4873
3,C1155,4104
1,C1919,7661
2,C2359,8899
3,C3319,6012
1,C2385,8637
2,C4070,3064
3,C1762,6966
1,C0247,9653
2,C1802,5163
3,C3570,8931
1,C0484,6258
2,C4215,8192
3,C0067,8574
1,C4351,6036
2,C3558,998
3,C1243,5560
1,C0784,7341
2,C0036,101
3,C2098,367
1,C2776,476
2,C0223,2577
3,C3575,5436
1,C2590,9069
2,C1398,16
3,C3436,7536
1,C1547,6453
2,C2720,9446
3,C3760,690
1,C1914,7308
2,C1980,5300
3,C0224,8955
1,C0027,1324
2,C2908,868
3,C2090,6410
1,C3744,4962
2,C0467,3032
3,C1329,1943
1,C0724,4799
2,C2954,7062
3,C2781,8231
1,C4546,1539
2,C4951,1061
3,C2188,7855
1,C3347,6279
2,C4506,5014
3,C2236,8999
1,C0929,3122
2,C4842,5050
3,C4781,7360
1,C4864,4669
2,C3779,761
3,C2399,9178
1,C2890,4823
2,C0966,331
3,C3017,7504
1,C3349,1143
2,C1355,1720
3,C0371,7395
1,C1777,4058
2,C4785,8543
3,C2163,6470
1,C0001,6958
2,C2847,9518
3,C3930,2860
1,C0226,5921
2,C1866,8962
3,C2903,7284
1,C1224,8187
2,C2179,13
3,C3481,268
1,C0335,3119
2,C2324,4329
3,C0396,9044
1,C2506,4290
2,C3495,2418
3,C2120,5192
1,C2358,8958
2,C1221,7235
3,C1624,1216
1,C0945,2843
2,C4429,8481
3,C3827,5191
1,C1517,1013
2,C4077,9171
3,C2951,6587
1,C1439,8700
2,C2721,981
3,C4460,2880
1,C4836,8239
2,C0639,3089
3,C0572,4085
1,C2805,3463
2,C1608,566
3,C3131,5093
1,C3180,4975
2,C4919,9164
3,C2376,6896
1,C4031,9333
2,C0628,6924
3,C3386,2193
1,C3052,5451
2,C1014,7414
3,C0912,1669
1,C3799,5090
2,C1200,167
3,C4414,902
1,C1155,7740
2,C3635,7606
3,C2085,5209
1,C4236,8541
2,C1748,4388
3,C3499,5306
1,C0180,4672
2,C4628,8018
3,C3823,2904
1,C0493,5115
2,C2108,1371
3,C0118,5517
1,C4844,6378
2,C4732,9107
3,C0164,3640
1,C4891,9486
2,C2478,3983
3,C2845,403
1,C0410,4049
2,C2872,2244
3,C0209,3522
1,C1572,3137
2,C3593,9917
3,C3445,8005
1,C0065,4082
2,C2137,5040
3,C4725,6989
1,C4679,1448
2,C4725,8416
3,C0143,9966
1,C3403,5405
2,C2951,1995
3,C0234,6683
1,C0137,2265
2,C0374,1154
3,C3821,2451
1,C2003,2995
2,C2097,4553
3,C2347,9889
1,C4774,3836
2,C4252,8491
3,C1755,2027
1,C0836,1561
2,C0334,7099
3,C3202,3170
1,C4432,1526
2,C1374,6772
3,C3104,854
1,C2116,5123
2,C0158,975
3,C1831,2647
1,C2025,13
2,C4258,3193
3,C0224,6881
1,C1956,2835
2,C2745,713
3,C1064,3933
1,C0836,421
2,C3317,9663
3,C0640,3857
1,C0569,2596
2,C2637,9455
3,C4514,9214
1,C3934,4759
2,C4621,6226
3,C1874,935
1,C0277,8623
2,C4692,8576
3,C2379,3483
1,C1095,8867
2,C0908,1266
3,C3458,2823
1,C3011,4264
2,C0979,5659
3,C3362,1637
1,C3471,8436
2,C2368,7144
3,C1123,4709
1,C1006,5342
2,C0985,9231
3,C2287,7279
1,C2151,5440
2,C2818,2194
3,C1160,9838
1,C0426,5033
2,C0328,6826
3,C1271,3154
1,C0203,1618
2,C2793,5568
3,C0207,115
1,C4919,1867
2,C1629,2590
3,C2096,9364
1,C4949,6957
2,C0017,2907
3,C3101,9656
1,C2980,1575
2,C3932,7651
3,C4160,7810
1,C0375,8968
2,C4739,4433
3,C3441,1306
1,C0586,5888
2,C3605,6881
3,C4400,460
1,C3574,4612
2,C3819,2075
3,C4029,6420
1,C3710,6544
2,C0183,3960
3,C4592,6155
1,C0354,4757
2,C1413,9300
3,C4816,9306
1,C2026,9151
2,C4186,75
3,C4143,707
1,C4464,4541
2,C3168,9541
3,C4877,7502
1,C2726,6406
2,C2878,791
3,C1679,3524
1,C3750,3137
2,C0162,9657
3,C4163,935
1,C0509,6577
2,C3959,6994
3,C3054,8332
1,C4726,94
2,C3084,8259
3,C2583,3399
1,C3822,7576
2,C3774,1379
3,C0855,8100
1,C3876,2688
2,C3693,5935
3,C0152,1614
1,C3247,2241
2,C2471,5610
3,C4108,6375
1,C4324,6581
2,C4539,2970
3,C0396,7996
1,C1169,8654
2,C3349,6890
3,C4706,949
1,C1777,4631
2,C4210,3322
3,C0231,9790
1,C4639,1726
2,C3533,2597
3,C0729,8199
1,C0996,2041
2,C4197,6188
3,C3202,1974
1,C2775,52
2,C2177,9006
3,C1127,2605
1,C4455,8798
2,C3075,6999
3,C1599,8817
1,C0922,2699
2,C2140,5346
3,C4632,5022
1,C1669,6514
2,C4877,4473
3,C3462,8666
1,C2188,9298
2,C3040,334
3,C1993,2307
1,C3953,8390
2,C2696,9008
3,C2295,4880
1,C2319,6849
2,C4530,6239
3,C4273,8364
1,C3332,4394
2,C0983,7529
3,C2207,2890
1,C0190,2912
2,C0225,9677
3,C0852,2972
1,C4060,672
2,C4082,8783
3,C3133,1952
1,C1640,2258
2,C2849,5916
3,C0869,7472
1,C4444,4036
2,C4911,9674
3,C3483,9068
1,C2456,1188
2,C0991,7817
3,C3835,4100
1,C0902,2267
2,C3002,6693
3,C1024,5273
1,C3517,2062
2,C1393,4090
3,C4679,2729
1,C0404,921
2,C2027,8461
3,C2750,5143
1,C4125,3900
2,C2278,6802
3,C3791,5509
1,C2090,2009
2,C4373,7594
3,C1230,7300
1,C2276,9338
2,C4324,5548
3,C1957,3049
1,C2128,2720
2,C3605,7180
3,C4057,7530
1,C3015,9404
2,C3474,8258
3,C1148,8747
1,C1152,1554
2,C3677,9597
3,C1708,8221
1,C3057,5221
2,C2085,9402
3,C4154,8658
1,C3216,756
2,C4649,380
3,C3770,748
1,C0013,1592
2,C3045,269
3,C2577,7392
1,C0721,5483
2,C0527,8989
3,C3789,9903
1,C1025,4288
2,C1264,4038
3,C4503,6468
1,C3853,4584
2,C4191,5208
3,C4486,5212
1,C0541,4830
2,C4272,7874
3,C2919,8144
1,C0232,6033
2,C1933,9941
3,C0461,7945
1,C0491,1741
2,C0110,6119
3,C1447,3162
1,C4271,5924
2,C3509,8383
3,C4051,3307
1,C1926,5709
2,C1123,7891
3,C2975,766
1,C3839,2148
2,C1730,1701
3,C0713,5161
1,C1634,3587
2,C1691,6529
3,C3551,801
1,C1207,3417
2,C3654,473
3,C0299,5139
1,C3843,8366
2,C2458,5264
3,C3125,6577
1,C1161,9010
2,C4363,3156
3,C2800,5159
1,C1782,8956
2,C3615,3737
3,C0938,918
1,C3854,905
2,C1692,7313
3,C1964,8989
1,C3455,2468
2,C4677,7124
3,C0098,2393
1,C4668,3924
2,C2784,8041
3,C1231,6100
1,C2676,835
2,C0647,5783
3,C3702,2613
1,C4810,1623
2,C4556,7737
3,C2635,2300
1,C3963,975
2,C1113,7602
3,C3572,6024
1,C1177,9687
2,C1085,7064
3,C2702,2438
1,C1204,5086
2,C1478,7799
3,C3440,5179
1,C2905,7303
2,C4814,8863
3,C1155,6207
1,C0673,5562
2,C2118,4529
3,C4207,9527
1,C1744,7751
2,C3276,5879
3,C0127,3035
1,C4899,4269
2,C4333,8391
3,C0301,1254
1,C1412,5804
2,C2229,2425
3,C1879,4198
1,C0401,995
2,C4998,5244
3,C1820,1772
1,C3537,3471
2,C1426,6793
3,C0924,4558
1,C2992,9622
2,C1752,5397
3,C2203,4343
1,C4983,6177
2,C2161,1779
3,C2318,2847
1,C1229,294
2,C3331,3491
3,C2995,1580
1,C2295,4452
2,C1587,3107
3,C4140,8199
1,C1473,7694
2,C0335,6040
3,C4546,9207
1,C1349,8885
2,C3386,1040
3,C2135,711
1,C2684,2318
2,C3612,873
3,C2551,7651
1,C1336,7857
2,C3241,314
3,C4106,5368
1,C0383,5494
2,C3487,6726
3,C0833,2366
1,C0181,2817
2,C0494,7664
3,C3225,3231
1,C4044,4827
2,C3706,4055
3,C1458,4069
1,C4352,8207
2,C1031,5315
3,C3961,6239
1,C3524,8571
2,C1744,9870
3,C3063,8441
1,C1214,1420
2,C2255,5510
3,C2277,1458
1,C4050,840
2,C1959,417
3,C3933,5860
1,C2976,4599
2,C3847,3046
3,C4990,1043
1,C3018,436
2,C2135,1990
3,C4444,1305
1,C2454,6019
2,C3056,2470
3,C0675,3631
1,C1643,7645
2,C3280,5473
3,C0924,7480
1,C4340,4047
2,C0373,7230
3,C0785,6482
1,C3902,5103
2,C1839,8986
3,C4238,7652
1,C4470,2791
2,C0826,3285
3,C4560,1980
1,C2483,112
2,C0855,6095
3,C2709,5170
1,C3876,1006
2,C0223,8816
3,C3033,166
1,C4477,8322
2,C1347,9754
3,C3095,9261
1,C4241,4081
2,C1955,2763
3,C3168,9353
1,C2578,3541
2,C3667,6290
3,C1227,7659
1,C1188,4773
2,C4670,2306
3,C3075,8930
1,C3032,9551
2,C2163,7340
3,C0425,2349
1,C2937,7718
2,C1669,8041
3,C2269,1778
1,C3177,9623
2,C0326,779
3,C4351,1354
1,C4151,8105
2,C3239,7490
3,C3353,2333
1,C4861,8255
2,C4344,7825
3,C1721,279
1,C0650,4872
2,C2178,4753
3,C2358,3179
1,C2982,6070
2,C2070,1524
3,C0462,7122
1,C0317,6793
2,C2628,4733
3,C3919,32
1,C3727,3148
2,C3546,7185
3,C4745,3298
1,C2971,9875
2,C1688,2340
3,C1593,6768
1,C2661,5392
2,C2787,2268
3,C4976,9501
1,C4805,5966
2,C1048,6367
3,C1930,1076
1,C4974,4352
2,C4098,6213
3,C2492,7776
1,C4100,4441
2,C1120,422
3,C4515,8542
1,C0116,3510
2,C0050,604
3,C1804,9551
1,C3166,6734
2,C2522,5335
3,C1699,5311
1,C2193,7277
2,C2848,2465
3,C2205,6672
1,C4988,4903
2,C3641,4254
3,C4928,4770
1,C0921,5916
2,C2333,9610
3,C0204,4691
1,C3638,8802
2,C1914,701
3,C4951,6203
1,C3069,7521
2,C4443,648
3,C0812,1582
1,C2544,6061
2,C2519,9698
3,C3059,8108
1,C4947,2893
2,C3793,2975
3,C2053,1898
1,C3976,8259
2,C1929,3166
3,C2333,3197
1,C1027,4077
2,C2400,8433
3,C1915,1072
1,C0971,547
2,C0813,8653
3,C1616,9919
1,C0069,8518
2,C2978,2354
3,C0436,3984
1,C1247,1508
2,C1735,3602
3,C1071,13
1,C2315,220
2,C3354,2791
3,C2387,7469
1,C2132,7399
2,C0051,2662
3,C1361,5127
1,C4410,7859
2,C4413,2106
3,C4544,559
1,C3095,3979
2,C1125,7578
3,C4313,4022
1,C2337,5607
2,C0336,1463
3,C3550,8177
1,C4425,1770
2,C4084,7307
3,C0704,1729
1,C2241,3375
2,C4496,1208
3,C2419,8263
1,C4803,9490
2,C2435,2751
3,C0398,4562
1,C4903,9966
2,C3139,380
3,C0211,8564
1,C3760,6299
2,C0836,2453
3,C3707,3896
1,C2881,3702
2,C0875,7855
3,C0889,4241
1,C0197,9676
2,C1075,3928
3,C2789,213
1,C3158,5404
2,C0653,4218
3,C3766,6452
1,C0421,8267
2,C2532,4800
3,C2758,2473
1,C3566,8894
2,C1188,7865
3,C4443,5349
1,C0812,8930
2,C0847,399
3,C0348,6806
1,C0610,4343
2,C0111,9107
3,C1510,1405
1,C3128,8585
2,C0595,1170
3,C3599,5754
1,C0475,4169
2,C3229,9583
3,C2452,6582
1,C4127,3510
2,C1542,9850
3,C0245,6093
1,C1609,7987
2,C2974,5104
3,C1658,9651
1,C2992,7471
2,C4048,9009
3,C3968,8908
1,C3715,8562
2,C3695,4055
3,C3137,6559
1,C0301,8056
2,C2347,9272
3,C3482,7533
1,C2888,3666
2,C1986,9358
3,C1243,5230
1,C3386,493
2,C2525,9365
3,C1760,5448
1,C4496,6621
2,C0781,5912
3,C2091,3322
1,C3191,9827
2,C1432,7198
3,C2437,794
1,C4054,1726
2,C3636,3725
3,C4005,873
1,C3704,9986
2,C1361,2383
3,C1536,3339
1,C0480,4381
2,C2800,4228
3,C4405,3530
1,C1030,2704
2,C2933,1248
3,C2020,9400
1,C4978,8234
2,C2159,819
3,C4283,8545
1,C2672,468
2,C3629,7585
3,C4615,4508
1,C1320,9030
2,C4474,5107
3,C3500,6564
1,C0986,7205
2,C2146,7185
3,C2527,6648
1,C1494,57
2,C1275,8792
3,C4038,8930
1,C2045,9199
2,C1207,443
3,C2018,9602
1,C0916,353
2,C1623,3720
3,C0891,9908
1,C0551,2604
2,C1403,1226
3,C4473,877
1,C1619,6420
2,C3590,1041
3,C1893,652
1,C4608,9388
2,C2127,4284
3,C3553,8897
1,C1980,8098
